"v1"	"v2"	"asso"	"diss"	"adja"
"1"	"573"	"562"	0.616163959316766	0.438084489957836	0.561915510042164
"2"	"573"	"630"	0.590149294021665	0.452686815568078	0.547313184431922
"3"	"573"	"456327"	0.611583645725184	0.440690568468861	0.559309431531139
"4"	"573"	"91844"	0.552986358112295	0.47276508008085	0.52723491991915
"5"	"573"	"651"	0.561411741600755	0.468288510642342	0.531711489357658
"6"	"573"	"29442"	0.529139349246387	0.485211629473992	0.514788370526008
"7"	"573"	"747"	0.612891491736371	0.439948012987687	0.560051987012313
"8"	"573"	"96344"	0.577800016761595	0.459456191186061	0.540543808813939
"9"	"573"	"28450"	0.766838293520157	0.341439384429977	0.658560615570023
"10"	"573"	"305"	0.595180399989878	0.449899766620367	0.550100233379633
"11"	"573"	"1499308"	0.531161200214917	0.484168772116234	0.515831227883766
"12"	"573"	"1280"	0.580743527198358	0.457851762474298	0.542148237525702
"13"	"573"	"1286"	0.495843733619067	0.502073832409603	0.497926167590397
"14"	"573"	"1283"	0.690482963515375	0.393393592019891	0.606606407980109
"15"	"573"	"29382"	0.466850148092762	0.516308944289772	0.483691055710228
"16"	"573"	"1396"	0.539438007726687	0.479876021631271	0.520123978368729
"17"	"573"	"1916"	0.602064342549358	0.446058100167815	0.553941899832185
"18"	"573"	"1968775"	0.618275371552079	0.43687791684172	0.56312208315828
"19"	"573"	"2208"	0.53431981403941	0.482535069171449	0.517464930828551
"20"	"573"	"2732591"	0.57810136707483	0.459292190726758	0.540707809273242
"21"	"562"	"630"	0.459387140654235	0.519910020746747	0.480089979253253
"22"	"562"	"456327"	0.489127484971687	0.505407021631236	0.494592978368764
"23"	"562"	"651"	0.47947717055947	0.510158225181428	0.489841774818572
"24"	"562"	"28450"	0.601049467265074	0.446626540151235	0.553373459848765
"25"	"562"	"305"	0.54639469200976	0.476238022416438	0.523761977583562
"26"	"562"	"1499308"	0.476548099258693	0.511591585515881	0.488408414484119
"27"	"562"	"1280"	0.49766366169611	0.501166807711709	0.498833192288291
"28"	"562"	"1283"	0.474923602901652	0.512384814908848	0.487615185091152
"29"	"562"	"1396"	0.546820805014309	0.476014282866434	0.523985717133566
"30"	"562"	"2732591"	0.453915187186262	0.522534598286916	0.477465401713084
"31"	"1560339"	"2726185"	0.455802785548049	0.521630719212333	0.478369280787667
"32"	"1560339"	"1349409"	0.460859674178926	0.519201466591281	0.480798533408719
"33"	"1560339"	"2072209"	0.453627829650266	0.522672062745721	0.477327937254279
"34"	"158836"	"10401"	0.493902065212171	0.503039727450939	0.496960272549061
"35"	"158836"	"67082"	0.494893068189773	0.502546978804085	0.497453021195915
"36"	"158836"	"2072209"	0.512286661021143	0.49381845802828	0.50618154197172
"37"	"630"	"456327"	0.710641910441122	0.380366986973684	0.619633013026316
"38"	"630"	"91844"	0.787837281585428	0.325701334365222	0.674298665634778
"39"	"630"	"651"	0.919609563230109	0.200487451938882	0.799512548061118
"40"	"630"	"29442"	0.673265847299988	0.404186932433504	0.595813067566496
"41"	"630"	"747"	0.922590116154953	0.196735715930086	0.803264284069914
"42"	"630"	"96344"	0.64501209776882	0.421300309892587	0.578699690107413
"43"	"630"	"28450"	0.70879406626692	0.381579568198482	0.618420431801518
"44"	"630"	"305"	0.707623597382798	0.382345656845479	0.617654343154521
"45"	"630"	"1280"	0.880371033020136	0.244569997117251	0.755430002882749
"46"	"630"	"1286"	0.477803579051161	0.510977700564731	0.489022299435269
"47"	"630"	"1283"	0.799416077579806	0.316689060767967	0.683310939232033
"48"	"630"	"29382"	0.525321339655285	0.487174845586631	0.512825154413369
"49"	"630"	"1623"	-0.462250353299211	0.855058580829177	0.144941419170823
"50"	"630"	"29394"	0.496868614653879	0.501563248925856	0.498436751074144
"51"	"630"	"1747"	0.502694602970392	0.498650878385674	0.501349121614326
"52"	"630"	"1916"	0.475128422922772	0.512284870495522	0.487715129504478
"53"	"630"	"1968775"	0.889087467678225	0.235491541590961	0.764508458409039
"54"	"630"	"357276"	-0.453020218741677	0.852355623769116	0.147644376230884
"55"	"630"	"376805"	-0.5892611208876	0.891420529516681	0.108579470483319
"56"	"630"	"823"	-0.467448158854044	0.856576954760646	0.143423045239354
"57"	"630"	"397865"	-0.51204882324465	0.869496642674556	0.130503357325444
"58"	"630"	"29520"	-0.501808820193345	0.866547407876033	0.133452592123967
"59"	"630"	"2732591"	0.755422769796971	0.349697891188257	0.650302108811743
"60"	"630"	"548914"	-0.639781143598067	0.905478090181664	0.0945219098183361
"61"	"630"	"10401"	-0.526963930850092	0.873774550685156	0.126225449314844
"62"	"630"	"2023057"	-0.597116770402096	0.893620940444576	0.106379059555424
"63"	"630"	"2107708"	-0.567533923684791	0.885306140181122	0.114693859818878
"64"	"630"	"1605721"	-0.524520181002265	0.873075077242005	0.126924922757995
"65"	"630"	"1678078"	-0.570827930194942	0.886235840562472	0.113764159437528
"66"	"630"	"11970"	-0.608156830232325	0.896704195995626	0.103295804004374
"67"	"630"	"12330"	-0.617755956291249	0.899376438509273	0.100623561490727
"68"	"630"	"12450"	-0.63716889697637	0.904756568635003	0.0952434313649969
"69"	"630"	"2003309"	-0.584569019339107	0.890103651082026	0.109896348917974
"70"	"630"	"265522"	-0.608667344249972	0.896846515366473	0.103153484633527
"71"	"630"	"419435"	-0.550027155276891	0.880348554629611	0.119651445370389
"72"	"630"	"39640"	-0.549208616648166	0.880116076619489	0.119883923380511
"73"	"630"	"2072209"	-0.493616047364386	0.864180550395687	0.135819449604313
"74"	"630"	"1156431"	0.457172782291501	0.520973712248756	0.479026287751244
"75"	"630"	"1310"	0.5969694350407	0.448904536042631	0.551095463957369
"76"	"630"	"361101"	0.535859384471512	0.481736761898284	0.518263238101716
"77"	"630"	"149016"	0.644259331053142	0.421746765812648	0.578253234187352
"78"	"630"	"1326"	0.507272264217108	0.496350549401777	0.503649450598223
"79"	"630"	"76860"	0.530890639347418	0.484308455765838	0.515691544234162
"80"	"630"	"1340"	0.623548382282382	0.433849984278908	0.566150015721092
"81"	"456327"	"91844"	0.60012781828236	0.447142137198922	0.552857862801078
"82"	"456327"	"651"	0.700017788539313	0.387286851997771	0.612713148002229
