"v1"	"v2"	"asso"	"diss"	"adja"
"1"	"1747"	"33011"	0.769871369618745	0.339211313476758	0.660788686523242
"2"	"1747"	"38304"	-0.573272379218414	0.88692513190754	0.11307486809246
"3"	"1747"	"38286"	-0.667846660833732	0.913194026708928	0.0868059732910722
"4"	"1747"	"1232427"	-0.623000059152868	0.900832964303835	0.0991670356961654
"5"	"1747"	"1528099"	0.590478758268903	0.452504829659915	0.547495170340085
"6"	"1747"	"1273"	-0.456253149074243	0.853303330907082	0.146696669092918
"7"	"1747"	"47770"	0.560407597053968	0.468824275686547	0.531175724313453
"8"	"1747"	"1282"	-0.640330784948257	0.905629831925897	0.094370168074103
"9"	"1747"	"1290"	-0.907783324056531	0.976673774618867	0.0233262253811328
"10"	"1747"	"1597781"	0.621936250807115	0.434777960108884	0.565222039891116
"11"	"1747"	"1283"	-0.775942046444485	0.942322144079318	0.0576778559206823
"12"	"1747"	"1280"	-0.822378009299918	0.954562205751914	0.0454377942480861
"13"	"1747"	"29382"	-0.516263693771561	0.870707670165929	0.129292329834071
"14"	"1747"	"1292"	-0.614906453845512	0.898584012167341	0.101415987832659
"15"	"1747"	"28035"	-0.451370529169173	0.851871624474361	0.148128375525639
"16"	"1747"	"29385"	-0.479902385275595	0.86020415753343	0.13979584246657
"17"	"1747"	"45972"	-0.579190147422115	0.888591623700706	0.111408376299294
"18"	"1747"	"38289"	-0.622079985887391	0.900577588519554	0.0994224114804457
"19"	"1747"	"1852390"	-0.464366629071018	0.855677108806534	0.144322891193466
"20"	"1747"	"43770"	-0.627800467544997	0.90216419446379	0.0978358055362104
"21"	"1747"	"1828"	0.489435034555514	0.505254869073266	0.494745130926734
"22"	"1747"	"1270"	-0.565423256771774	0.884709911997083	0.115290088002917
"23"	"1747"	"71999"	-0.506532700860173	0.867909183284799	0.132090816715201
"24"	"1747"	"2017484"	0.773444067710971	0.336567922037312	0.663432077962688
"25"	"1747"	"33010"	0.620550903525001	0.435573814912581	0.564426185087419
"26"	"1747"	"546874"	0.59480878530276	0.450106217851542	0.549893782148458
"27"	"1747"	"2082386"	0.47494049953187	0.512376570731006	0.487623429268994
"28"	"1747"	"639200"	0.47425625297181	0.512710321247871	0.487289678752129
"29"	"1747"	"108980"	-0.484775176602846	0.861619166628403	0.138380833371597
"30"	"33011"	"38286"	-0.522800644257924	0.872582558918617	0.127417441081383
"31"	"33011"	"1232427"	-0.497854996124026	0.865405972975697	0.134594027024303
"32"	"33011"	"53374"	-0.509695637008524	0.868819784825519	0.131180215174481
"33"	"33011"	"1528099"	0.624072196599937	0.433548038514801	0.566451961485199
"34"	"33011"	"1290"	-0.73729877224953	0.932013619066141	0.0679863809338593
"35"	"33011"	"29388"	-0.472556873048849	0.858066685359841	0.141933314640159
"36"	"33011"	"1260"	0.538818474195325	0.480198670242159	0.519801329757841
