v1	v2	asso	diss	adja
1747	2585118	-0.390509494491611	0.833819373273256	0.166180626726744
1747	2585119	-0.479948414288417	0.860217534780714	0.139782465219286
1747	2606626	-0.757986365606532	0.937546363015326	0.0624536369846737
1747	2610895	-0.622020371868539	0.900561039538281	0.0994389604617187
1747	2715212	-0.412713482135781	0.840450320404419	0.159549679595581
1747	28119	-0.377019950994409	0.82976501221563	0.17023498778437
1747	28132	-0.302012197398414	0.806849489495536	0.193150510504464
1747	28135	-0.531633576441872	0.875109586406717	0.124890413593283
1747	2847299	-0.582678568148793	0.889572528844274	0.110427471155726
1747	2913614	-0.415798265995633	0.841367418550194	0.158632581449806
1747	2913616	-0.626978805040281	0.901936473661056	0.098063526338944
1747	292800	-0.789708076543561	0.945967250105298	0.0540327498947015
1747	29347	-0.377490560761065	0.829906790176182	0.170093209823818
1747	328812	-0.406674286130389	0.83865197970624	0.16134802029376
1747	328814	-0.742982737484694	0.933537020552665	0.066462979447335
1747	387090	-0.429795405987049	0.845516234612633	0.154483765387367
1747	387661	-0.538625683994955	0.877104806734907	0.122895193265093
1747	454154	-0.423093346680737	0.84353225981012	0.15646774018988
1747	538949	-0.362629658096371	0.825417972331706	0.174582027668294
1747	544645	-0.361658140379152	0.825123669633574	0.174876330366426
1747	817	0.349354849678496	0.570370559514385	0.429629440485615
1747	818	-0.396818295027661	0.835708769556614	0.164291230443386
1747	820	-0.304936688025174	0.807755126268219	0.192244873731781
1747	853	-0.478528437332211	0.859804756131359	0.140195243868641
1796613	1796620	0.748018860263188	0.354951503544366	0.645048496455634
1796613	1796646	0.872986634972565	0.252005322391646	0.747994677608354
1796613	2014541	-0.841606368302255	0.959584902002489	0.0404150979975105
1796613	2014542	-0.829747503107866	0.956490330089088	0.0435096699109117
1796613	2108523	0.798778809348103	0.317191732751578	0.682808267248422
1796613	2133944	0.558743319656083	0.469710911276243	0.530289088723757
1796613	214856	0.70186400123977	0.386093252181536	0.613906747818464
1796613	2364787	0.553759769111525	0.472355920301882	0.527644079698118
1796613	239935	0.696474540068196	0.389567362552232	0.610432637447768
1796613	2518971	0.882178672613286	0.242715190487445	0.757284809512555
1796613	2528203	0.32786438363746	0.579713557010072	0.420286442989928
1796613	2530390	0.812939739302173	0.305826961448649	0.694173038551351
1796613	2530391	0.546918014602955	0.475963226204003	0.524036773795997
1796613	2530392	0.677444923782861	0.40159374759646	0.59840625240354
1796613	2585118	0.816912981954577	0.302561578893804	0.697438421106196
1796613	2606626	0.617530066966363	0.437304203634974	0.562695796365026
1796613	2610895	0.45083508848441	0.524006160038024	0.475993839961976
1796613	2691580	0.647951929271639	0.419552184315826	0.580447815684174
1796613	2715212	0.820187962716117	0.299843323490688	0.700156676509312
1796613	2755405	-0.583073588922035	0.889683536130133	0.110316463869867
1796613	2792859	0.692269607353367	0.392256544015924	0.607743455984076
1796613	28111	0.77993133287925	0.331714234787075	0.668285765212925
1796613	28116	0.770058516876286	0.339073357198493	0.660926642801507
1796613	28118	0.705995053631044	0.383409015523211	0.616590984476789
1796613	2847299	0.608830545229928	0.442249621124808	0.557750378875192
1796613	290053	0.543183894605826	0.477920550611801	0.522079449388199
1796613	2913614	0.641820343495451	0.423190061618033	0.576809938381967
1796613	291644	0.334977185314758	0.576638021069216	0.423361978930784
1796613	291645	0.354605223531027	0.568064598645688	0.431935401354312
1796613	292800	0.729724944204013	0.367610565541843	0.632389434458157
1796613	29347	0.958775337940028	0.143569951695979	0.856430048304021
1796613	32025	0.831550312896826	0.290215167680097	0.709784832319903
1796613	328812	0.880578145916053	0.244358194137159	0.755641805862841
1796613	328813	0.796014541454914	0.319363005485205	0.680636994514795
1796613	371601	0.814905645414162	0.304215675619977	0.695784324380023
1796613	376805	0.361448409983121	0.565044949546883	0.434955050453117
1796613	387661	0.881897524935903	0.243004603931795	0.756995396068205
1796613	397865	0.438167041110156	0.530015546418142	0.469984453581858
1796613	454154	0.838375011730268	0.28427538432806	0.71572461567194
